"offer.date","IPO.name","Ticker","CUSIP","ADR.(2=ADR)","VC","Dual","Post-issue.shares","Internet","CRSP.Perm","Founding","Rollup","X13","X14"
"20120502","Pacific Coast Oil Trust","ROYT","694103102","1","0","1","38583158","0","13388",-99,"0",NA,NA
"20120502","The Carlyle Group LP","CG","14309L102","1","0","1","304500000","0","13405",1987,"0",NA,NA
"20120503","PetroLogistics LP","PDH","71672U101","1","0","1","139000000","0","13391",2007,"0",NA,NA
"20120503","Tilly's Inc","TLYS","886885102","1","0","1","28800000","0","13399",1982,"0",NA,NA
"20120509","Audience Inc","ADNC","05070J102","1","1","0",".","0","13402",2000,"0",NA,NA
"20120509","WageWorks Inc","WAGE","930427109","1","1","0",".","0","13400",2000,"0",NA,NA
"20120509","Western Asset Mortgage Capital","WMC","95790D105","1","0","0",".","0","13401",-99,"0",NA,NA
"20120510","Edwards Group Ltd","EVAC","281736108","2","0","1","12500000","0","13406",1919,"0",NA,NA
"20120510","Ignite Restaurant Group Inc","IRG","451730105","1","0","0",".","0","13408",1991,"0",NA,NA
"20120517","Facebook Inc","FB","30303M102","1","1","1","2138085037","1","13407",2004,"0",NA,NA
"20120524","PIMCO Dynamic Income Fund","PDI","72201Y101","6","0","0",".","0","13393",2011,"0",NA,NA
"20120524","Salient Midstream & MLP Fund","SMM","79471V052","7","0","0",".","0","13395",-99,"0",NA,NA
"20120626","ClearBridge Energy MLP Total","CTR","18469Q108","7","0","0",".","0","13431",2012,"0",NA,NA
"20120626","EQT Midstream Partners LP","EQM","26885B100","1","0","1","19215000","0","13432",2012,"0",NA,NA
"20120626","MainStay DefinedTerm Municipal","MMD","56064K100","5","0","0",".","0","13441",-99,"0",NA,NA
"20120627","Tesaro Inc","TSRO","881569107","1","1","0",".","0","13456",2010,"0",NA,NA
"20120628","Exa Corp","EXA","300614500","1","1","0",".","0","13454",1991,"0",NA,NA
"20120628","ServiceNow Inc","NOW","81762P102","1","1","0",".","1","13447",2004,"0",NA,NA
"20120710","FS Bancorp Inc","FSBW","30263Y104","1","0","0",".","0","13528",-99,"0",NA,NA
"20120710","Hometrust Bancshares Inc","HTBI","437872104","1","0","0",".","0","13534",-99,"0",NA,NA
"20120711","Georgetown Bancorp Inc","GTWN","372590109","1","0","0",".","0","13529",-99,"0",NA,NA
"20120718","Durata Therapeutics Inc","DRTX","26658A107","1","1","0",".","0","13525",2009,"0",NA,NA
"20120718","Five Below Inc","FIVE","33829M101","1","2","0",".","0","13527",2002,"0",NA,NA
"20120719","Infinity Cross Border Acquisit","INXBU","G4772R127","1","0","1","6250000","0","13597",2011,"0",NA,NA
"20120719","KAYAK Software Corp","KYAK","486577109","1","1","1","38198000","1","13535",2004,"0",NA,NA
"20120719","Palo Alto Networks Inc","PANW","697435105","1","1","0",".","0","13511",2005,"0",NA,NA
"20120723","Chuy's Holdings Inc","CHUY","171604101","1","0","0",".","0","13520",1982,"0",NA,NA
"20120724","Natural Grocers by Vitamin Cot","NGVC","63888U109","1","0","0",".","0","13508",1958,"0",NA,NA
"20120725","E2open Inc","EOPN","29788A104","1","1","0",".","0","13526",2000,"0",NA,NA
"20120725","Hyperion Therapeutics Inc","HPTX","44915N101","1","1","0",".","0","13533",2006,"0",NA,NA
"20120725","Northern Tier Energy LP","NTI","665826103","1","0","1","91915000","0","13509",2011,"0",NA,NA
"20120726","AmREIT Inc","AMRE","03215R204","1","0","1","16127287","0","13500",2002,"0",NA,NA
"20120726","Cohen & Steers Limited","LDP","19248C105","7","0","0",".","0","13501",2012,"0",NA,NA
"20120726","Del Frisco's Restaurant Grp LL","DFRG","245077102","1","0","0",".","0","13524",1981,"0",NA,NA
"20120726","Nuveen Preferred & Income Term","JPI","67075A106","7","0","0",".","0","13510",-99,"0",NA,NA
"20120726","Tortoise Energy Independence F","NDP","89148K101","7","0","0",".","0","13519",2012,"0",NA,NA
"20120801","Hyde Park Acquisition Corp II","HPAC","448640201","1","0","0",".","0","13552",2011,"0",NA,NA
"20120802","Eloqua Inc","ELOQ","290139104","1","1","0",".","0","13551",2000,"0",NA,NA
"20120802","Globus Medical Inc","GMED","379577208","1","1","1","90388441","0","13543",2003,"0",NA,NA
"20120808","Bloomin' Brands Inc","BLMN","094235108","1","0","0",".","0","13548",1987,"0",NA,NA
"20120808","Peregrine Semiconductor Corp","PSMI","71366R703","1","1","0",".","0","13560",1990,"0",NA,NA
"20120809","Manchester United PLC","MANU","G5784H106","1","0","1","163686000","0","13547",1878,"0",NA,NA
"20120809","Performant Financial Corp","PFMT","71377E105","1","0","0",".","0","13559",1976,"0",NA,NA
"20120815","Hi-Crush Partners LP","HCLP","428337109","1","0","1","27281000","0","13544",2012,"0",NA,NA
"20120815","Sound Financial Bancorp Inc","SFBC","83607A100","1","0","0",".","0","13561",2012,"0",NA,NA
"20120829","BlackRock Muni Target Tr","BTT","09257P105","5","0","0",".","0","13539",2011,"0",NA,NA
"20120919","Capital Bank Financial Corp","CBF","139794101","1","0","1","55848211","0","13594",2009,"0",NA,NA
"20120919","National Bank Holdings Corp","NBHC","633707104","1","2","1","53361000","0","13579",2009,"1",NA,NA
"20120919","Spirit Realty Capital Inc","SRC","84860F109","1","0","0",".","0","13580",2003,"0",NA,NA
"20120919","Susser Petroleum Partners LP","SUSP","869239103","1","0","1","21878872","0","13584",-99,"0",NA,NA
"20120919","Trulia Inc","TRLA","897888103","1","1","0",".","1","13585",2005,"0",NA,NA
"20120925","Blackstone/GSO Strategic","BGB","09257R101","6","0","0",".","0","13570",2005,"0",NA,NA
"20120925","Cushing Renaissance Fund","SZC","231647108","7","0","0",".","0","13571",-99,"0",NA,NA
"20120925","Grupo Financiero Santander","SANME","40053C105","2","0","1","6786395000","0","13576",1991,"0",NA,NA
"20120927","Qualys Inc","QLYS","74758T105","1","1","0",".","1","13600",1999,"0",NA,NA
"20120927","Summit Midstream Partners LP","SMLP","866142102","1","0","1","49816020","0","13583",2009,"0",NA,NA
"20121002","LifeLock Inc","LOCK","53224V100","1","1","0",".","1","13616",2005,"0",NA,NA
"20121003","Berry Plastics Group Inc","BERY","08579W103","1","0","0",".","0","13604",1982,"0",NA,NA
"20121003","JAVELIN Mortgage Invstmnt Corp","JMI","47200B104","1","0","0",".","0","13614",2012,"0",NA,NA
"20121003","Luxfer Holdings PLC","LXFR","550678106","2","0","1","13104000","0","13617",1998,"0",NA,NA
"20121003","Madison County Financial Inc","MCBK","556777100","1","0","0",".","0","13649",2012,"0",NA,NA
"20121004","Fleetmatics Group PLC","FLTX","G35569105","1","0","0",".","0","13632",2004,"0",NA,NA
"20121004","Regulus Therapeutics Inc","RGLS","75915K101","1","0","0",".","0","13652",2007,"0",NA,NA
"20121009","Ambarella Inc","AMBA","G037AX101","1","1","0",".","0","13634",2004,"0",NA,NA
"20121010","Amira Nature Foods Ltd","ANFI","G0335L102","1","0","0",".","0","13631",1994,"0",NA,NA
"20121010","Hamilton Bancorp Inc","HBK","407015106","1","0","0",".","0","13642",2012,"0",NA,NA
"20121010","Intercept Pharmaceuticals Inc","ICPT","45845P108","1","1","0",".","0","13643",2002,"0",NA,NA
"20121010","KYTHERA Biopharmaceuticals Inc","KYTH","501570105","1","1","0",".","0","13644",2004,"0",NA,NA
"20121010","Realogy Holdings Corp","RLGY","75605Y106","1","0","0",".","0","13622",1906,"0",NA,NA
"20121010","Shutterstock Inc","SSTK","825690100","1","1","0",".","1","13625",2007,"0",NA,NA
"20121011","Diamondback Energy Inc","FANG","25278X109","1","0","0",".","0","13641",2007,"0",NA,NA
"20121011","Linn Co LLC","LNCO","535782106","1","0","0",".","0","13647",2003,"0",NA,NA
"20121011","Workday Inc","WDAY","98138H101","1","1","1","163703000","0","13628",2005,"0",NA,NA
"20121012","Methes Energies International","MEILU","591517206","1","0","1","6553000","0","13695",2007,"0",NA,NA
"20121018","Collabrium Japan Acquisition","JACQU","G2266G128","1","0","1","5533000","0","13703",-99,"0",NA,NA
"20121018","Seadrill Partners LLC","SDLP","Y7545W109","1","0","1","41358375","0","13633",2010,"0",NA,NA
"20121024","Lehigh Gas Partners LP","LGP","524814100","1","0","1","7525000","0","13615",1992,"0",NA,NA
"20121024","Monroe Capital Corp","MRCC","610335101","6","0","0",".","0","13650",2011,"0",NA,NA
"20121025","Aquasition Corp","AQUUU","Y0192H129","1","0","1","11926000","0","13751",2012,"0",NA,NA
"20121025","Babson Capital Global Short","BGH","05617T100","6","0","0",".","0","13601",2011,"0",NA,NA
"20121025","MPLX LP","MPLX","55336V100","1","0","1","39547000","0","13618",-99,"0",NA,NA
"20121025","Stone Harbor Emerging Markets","EDI","86164T107","6","0","0",".","0","13626",2012,"0",NA,NA
"20121026","The WhiteWave Foods Co","WWAV","966244105","1","0","1","173000000","0","13627",1977,"0",NA,NA
"20121101","Delek Logistics Partners LP","DKL","24664T103","1","0","1","11999000","0","13681",-99,"0",NA,NA
"20121101","Restoration Hardware Hldg Inc","RH","761283100","1","0","0",".","0","13687",1987,"0",NA,NA
"20121101","Southcross Energy Partners LP","SXE","84130C100","1","0","1","12214000","0","13691",-99,"0",NA,NA
"20121107","Atossa Genetics Inc","ATOS","04962H100","1","0","0",".","0","13693",2009,"0",NA,NA
"20121107","OFS Capital Corp","OFS","67103B100","6","0","0",".","0","13698",2001,"0",NA,NA
"20121107","Stellus Capital Invest Corp","SCM","858568108","6","0","0",".","0","13692",-99,"0",NA,NA
"20121115","Ruckus Wireless Inc","RKUS","781220108","1","1","0",".","0","13690",2004,"0",NA,NA
"20121116","Wheeler REIT Inc","WHLR","963025101","1","0","0",".","0","13700",2011,"0",NA,NA
"20121119","Alon USA Partners LP","ALDW","02052T109","1","0","1","62500000","0","13678",2012,"0",NA,NA
"20121120","YY Inc","YY","98426T106","2","1","1","54361661","1","13701",2005,"0",NA,NA
"20121127","First Tr MLP & Energy Income","FEI","33739B104","7","0","0",".","0","13685",-99,"0",NA,NA
"20121128","Ares Dynamic Credit Allocation","ARDC","04014F102","6","0","0",".","0","13679",2011,"0",NA,NA
"20121204","WhiteHorse Finance LLC","WHF","96524V106","6","0","0",".","0","13714",2011,"0",NA,NA
"20121206","Nuveen Intermediate Duration","NID","670671106","5","0","0",".","0","13729",2012,"0",NA,NA
"20121206","Western Gas Equity Partners LP","WGP","95825R103","1","0","1","218896000","0","13738",-99,"0",NA,NA
"20121212","PBF Energy Inc","PBF","69318G106","1","0","1","96540000","0","13730",1958,"1",NA,NA
"20121212","SolarCity Corp","SCTY","83416T100","1","1","0",".","0","13711",2006,"0",NA,NA
"20121213","Chart Acquisition Corp","CACGU",NA,"1","0","1","9750000","0","13790",2011,".",NA,NA
"20121213","Silver Bay Realty Trust Corp","SBY","82735Q102","1","0","0",".","0","13736",-99,"0",NA,NA
"20121219","CIS Acquisition Ltd","CISAU",NA,"1","0","0",".","0","13824",2012,"0",NA,NA
"20121219","Sprott Physical Platinum Pall","SPPP","85207Q104","7","0","0",".","0","13737",2012,"0",NA,NA
"20121221","Prudential Global Short","GHY","74433A109","6","0",".","37000000","0","13732",-99,"0",NA,NA
"20130114","USA Compression Partners LP","USAC","90290N109","1","0","1","29690996","0","13749",2008,"0",NA,NA
"20130116","CVR Refining LP","CVRR","12663P107","1","0","1","151200000","0","13740",2012,"0",NA,NA
"20130117","CyrusOne Inc","CONE","23283R100","1","0","0",".","0","13752",2012,"0",NA,NA
"20130117","Norwegian Cruise Line Hldg Ltd","NCLH","G66721104","1","0","0",".","0","13760",1966,"0",NA,NA
"20130117","SunCoke Energy Partners LP","SXCP","86722Y101","1","0","1","31419394","0","13747",2012,"0",NA,NA
"20130125","Bright Horizons Family Sol","BFAM","109194100","1","0","0",".","0","13739",1986,"0",NA,NA
"20130125","LipoScience Inc","LIPO","53630M108","1","1","0",".","0","13759",1994,"0",NA,NA
"20130128","Gladstone Land Corp","LAND","376549101","1","0","0",".","0","13756",1997,"0",NA,NA
"20130128","PIMCO Dynamic Credit Income","PCI","72202D106","6","0","0",".","0","13746",2012,"0",NA,NA
"20130128","Stemline Therapeutics Inc","STML","85858C107","1","1","0",".","0","13761",2003,"0",NA,NA
"20130130","TRI Pointe Homes Inc","TPH","87265H109","1","0","0",".","0","13748",2009,"0",NA,NA
"20130131","KaloBios Pharmaceuticals Inc","KBIO","48344T100","1","1","0",".","0","13755",2000,"0",NA,NA
"20130131","Zoetis Inc","ZTS","98978V103","1","0","1","500000000","0","13788",1952,"0",NA,NA
"20130205","Boise Cascade Co","BCC","09739D100","1","0","0",".","0","13766",1931,"0",NA,NA
"20130206","ExOne Co","XONE","302104104","1","0","0",".","0","13799",2005,"0",NA,NA
"20130207","Health Ins Innovations Inc","HIIQ","42225K106","1","0","1","13333334","0","13794",2003,"0",NA,NA
"20130207","New Source Energy Partners LP","NSLP","64881E109","1","0","1","7350000","0","13773",2012,"0",NA,NA
"20130207","Nuveen Int Duration Qlty Mun","NIQ","670677103","5","0","0",".","0","13774",2012,"0",NA,NA
"20130207","ZAIS Financial Corp","ZFC","98886K108","1","0","0",".","0","13787",2011,"0",NA,NA
"20130211","ConnectOne Bancorp Inc","CNOB","20786U101","1","0","0",".","0","13791",2005,"0",NA,NA
"20130214","Orchid Island Capital","ORC","68571X103","1","0","0",".","0","13775",-99,"0",NA,NA
"20130214","Xoom Corp","XOOM","98419Q101","1","1","0",".","1","13800",2001,"0",NA,NA
"20130225","Apollo Tactical Income Fund","AIF","037638103","6","0","0",".","0","13764",2011,"0",NA,NA
"20130225","BlackRock Multi-Sector","BIT","09258A107","6","0","0",".","0","13765",-99,"0",NA,NA
"20130305","Professional Diversity Network","IPDN","74312Y103","1","0","0",".","1","13828",2003,"0",NA,NA
"20130306","Artisan Partners Asset Mgmt In","APAM","04316A108","1","0","1","70587000","0","13802",1994,"0",NA,NA
"20130312","Silver Spring Networks Inc","SSNI","82817Q103","1","1","0",".","0","13819",2002,"0",NA,NA
"20130319","Model N Inc","MODN","607525102","1","1","0",".","0","13816",1999,"0",NA,NA
"20130319","Tetraphase Pharmaceuticals Inc","TTPH","88165N105","1","1","0",".","0","13829",2006,"0",NA,NA
"20130320","Aviv REIT Inc","AVIV","05381L101","1","0","0",".","0","13803",2008,"0",NA,NA
"20130320","Enanta Pharmaceuticals Inc","ENTA","29251M106","1","1","0",".","0","13825",1995,"0",NA,NA
"20130321","Five Oaks Investment Corp","OAKS","33830W106","1","0","0",".","0","13809",2012,"0",NA,NA
"20130321","HF2 Financial Management Inc","HTWO","40421A104","1","0","1","20540000","0","13827",2012,"0",NA,NA
"20130321","Marin Software Inc","MRIN","56804T106","1","1","0",".","0","13812",2006,"0",NA,NA
"20130322","West Corp","WSTC","952355204","1","0","0",".","0","13830",1986,"0",NA,NA
"20130325","Brookfield Mortgage Opport","BOI","112792106","6","0","0",".","0","13804",2012,"0",NA,NA
"20130325","Cohen & Steers MLP Income &","MIE","19249B106","7","0","0",".","0","13807",2012,"0",NA,NA
"20130325","Eaton Vance Municipal Inc Tr","ETX","27829U105","5","0","0",".","0","13808",2012,"0",NA,NA
"20130326","Garrison Capital Inc","GARS","366554103","1","0","0",".","0","13826",-99,"0",NA,NA
"20130326","Neuberger Berman MLP Income","NML","64129H104","1","0",".","50250000","0","13817",-99,"0",NA,NA
"20130327","NV5 Holdings Inc","NVEE.","62945V208","1","0","1","4280000","0","14166",2011,"0",NA,NA
"20130328","Pinnacle Foods","PF","72348P104","1","0","0",".","0","13818",1867,"0",NA,NA
"20130402","Independent Bank Group Inc","IBTX","45384B106","1","0","0",".","0","13877",2013,"0",NA,NA
"20130405","Cancer Genetics","CGIX","13739U10","1","0","0",".","0","14094",1999,"0",NA,NA
"20130409","KNOT Offshore Partners LP","KNOP","Y48125101","1","0","1","8568000","0","13867",2013,"0",NA,NA
"20130409","Taylor Morrison Home Corp","TMHC","87724P106","1","0","1","126595000","0","13862",1936,"0",NA,NA
"20130409","Westbury Bancorp Inc","WBB","95727P106","1","0","0",".","0","13885",2012,"0",NA,NA
"20130410","Chimerix Inc","CMRX","16934W106","1","1","0",".","0","13870",2000,"0",NA,NA
"20130411","Evertec Inc","EVTC","30040P103","1","0","0",".","0","13837",1988,"0",NA,NA
"20130411","Omthera Pharmaceuticals Inc","OMTH","68217A103","1","1","0",".","0","13882",2008,"0",NA,NA
"20130411","Rally Software Dvlp Corp","RALY","751198102","1","1","0",".","0","13858",2002,"0",NA,NA
"20130416","Fairway Group Holdings Corp","FWM","30603D109","1","0","1","41282328","0","13874",1933,"0",NA,NA
"20130417","Hannon Armstrong","HASI","41068X100","1","0","0",".","0","13843",2012,"0",NA,NA
"20130417","Intelsat SA","I","L5140P101","1","0","0",".","0","13866",1964,"0",NA,NA
"20130417","Taminco Corp","TAM","87509U106","1","0","0",".","0","13861",1993,"0",NA,NA
"20130418","Blackhawk Network Holdings Inc","HAWK","09238E104","1","0","1","51936135","0","13875",2001,"0",NA,NA
"20130418","SeaWorld Entertainment Inc","SEAS","81282V100","1","0","0",".","0","13860",1959,"0",NA,NA
"20130425","DoubleLine Income Solutions","DSL","258622109","6","0","0",".","0","13835",2009,"0",NA,NA
"20130425","Dreyfus Municipal Bond Infrast","DMB","26203D101","5","0","0",".","0","13836",-99,"0",NA,NA
"20130501","Ellington Residential","EARN","288578107","1","0","0",".","0","13894",2012,"0",NA,NA
"20130501","ING US Inc","VOYA","45685E106","1","0","0",".","0","13904",1999,"0",NA,NA
"20130502","Harvest Capital Credit Corp","HCAP","41753F109","1","0","0",".","0","13927",2011,"0",NA,NA
"20130502","Insys Therapeutics Inc","INSY","45824V100","1","0","0",".","0","82831",1990,"0",NA,NA
"20130502","QIWI PLC","QIWI","74735M108","2","0","1","52500000","1","13941",2007,"0",NA,NA
"20130507","Armada Hoffler Properties Inc","AHH","04208T108","1","0","0",".","0","13887",1979,"0",NA,NA
"20130508","American Residential Ppty Inc","ARPI","02927E303","1","0","0",".","0","13886",2012,"0",NA,NA
"20130508","Cyan Inc","CYNI","23247W104","1","1","0",".","0","13891",2006,"0",NA,NA
"20130508","Emerge Energy Services LP","EMES","29102H108","1","0","1","23220000","0","13895",2012,"0",NA,NA
"20130508","PennyMac Finl Svcs Inc","PFSI","70932B101","1","2","1","74222282","0","13908",2008,"0",NA,NA
"20130508","Quintiles Transnational Hold","Q","74876Y101","1","0","0",".","0","13911",1982,"0",NA,NA
"20130508","Receptos Inc","RCPT","756207106","1","1","0",".","0","13942",2008,"0",NA,NA
"20130508","TriState Capital Holdings Inc","TSC","89678F100","1","0","0",".","0","13943",2007,"0",NA,NA
"20130509","BioAmber Inc","BIOA.","09072Q205","1","1","1","18413000","0","13977",2008,"0",NA,NA
"20130509","First NBC Bank Holding Co","NBCB","32115D106","1","0","0",".","0","13934",2006,"0",NA,NA
"20130510","Capitol Acquisition Corp II","CLACU","14056V204","1","0","1","25175000","0","14045",2010,"0",NA,NA
"20130513","Tallgrass Energy Partners LP","TEP","874697105","1","0","1","24300000","0","13915",-99,"0",NA,NA
"20130515","Ambit Biosciences Corp","AMBI","02318X100","1","1","0",".","0","13920",2000,"0",NA,NA
"20130515","William Lyon Homes Inc","WLH","552074700","1","0","1","31438000","0","13906",1954,"0",NA,NA
"20130516","Marketo Inc","MKTO","57063L107","1","1","0",".","0","13932",2006,"0",NA,NA
"20130516","Tableau Software Inc","DATA","87336U105","1","1","1","58745000","0","13914",2004,"0",NA,NA
"20130521","Alcobra Ltd","ADHD","M2239P109","1","0","0",".","0","13918",2008,"0",NA,NA
"20130521","Portola Pharmaceuticals Inc","PTLA","737010110","1","1","0",".","0","13940",2003,"0",NA,NA
"20130522","ChannelAdvisor Corp","ECOM","159179100","1","1","0",".","0","13890",2001,"0",NA,NA
"20130522","Constellium NV","CSTM","N22035104","1","0","1","150027055","0","13917",1980,"0",NA,NA
"20130522","Ply Gem Holdings Inc","PGEM","72941W100","1","0","0",".","0","13909",1943,"0",NA,NA
"20130523","First Trust Intermediate","FPF","33718W103","7","0","0",".","0","13897",2013,"0",NA,NA
"20130523","Flaherty & Crumrine Dynamic","DFP","33848W106","7","0","0",".","0","13898",2012,"0",NA,NA
"20130523","Global Brass & Copper Holdings","BRSS","37953G103","1","0","0",".","0","13903",1901,"0",NA,NA
"20130528","Ivy High Income Opportunities","IVH","465893105","6","0","0",".","0","13905",2013,"0",NA,NA
"20130530","Epizyme Inc","EPZM","29428V104","1","1","0",".","0","13924",2007,"0",NA,NA
"20130605","LightInTheBox Hldg Co Ltd","LITB","53225G102","2","1","1","45654000","1","13999",2007,"0",NA,NA
"20130605","RCS Capital Corp","RCAP","74937W102","1","0","1","26500000","0","14004",2008,"0",NA,NA
"20130606","Textura Corp","TXTR","883211104","1","0","0",".","0","14005",2004,"0",NA,NA
"20130611","Gigamon Inc","GIMO","37518B102","1","1","0",".","0","13992",2004,"0",NA,NA
"20130612","Coty Inc","COTY","222070203","1","0","1","382831000","0","13983",1904,"0",NA,NA
"20130618","bluebird bio Inc","BLUE","09609G100","1","1","0",".","0","13947",1992,"0",NA,NA
"20130619","PTC Therapeutics Inc","PTCT","69366J200","1","1","0",".","0","13967",1998,"0",NA,NA
"20130619","Truett-Hurst Inc","THST","897871109","1","0","1","6803000","0","13970",2007,"0",NA,NA
"20130620","Gogo Inc","GOGO","38046C109","1","1","0",".","1","13956",2008,"0",NA,NA
"20130625","ClearBridge American Energy","CBA","184691103","7","0","0",".","0","13981",2013,"0",NA,NA
"20130625","Eaton Vance Floating-Rate","EFF","278284104","6","0","0",".","0","13990",2013,"0",NA,NA
"20130625","Esperion Therapeutics Inc","ESPR","29664W105","1","1","0",".","0","13954",1998,"0",NA,NA
"20130625","Luxoft Holding Inc","LXFT","G57279104","1","0","1","32639115","0","14010",2000,"0",NA,NA
"20130625","NanoString Technologies Inc","NSTG","63009R109","1","1","0",".","0","13962",2003,"0",NA,NA
"20130625","Principal Real Estate Income F","PGZ","74255X104","7","0","0",".","0","14003",2012,"0",NA,NA
"20130626","Aratana Therapeutics Inc","PETX","03874P101","1","1","0",".","0","13966",2010,"0",NA,NA
"20130626","CDW Corp","CDW","12514G108","1","0","0",".","1","13949",1984,"0",NA,NA
"20130626","Guggenheim Credit Allocation","GGM","40168G108","6","0","0",".","0","13994",2012,"0",NA,NA
"20130626","HD Supply Holdings Inc","HDS","40416M105","1","0","0",".","0","13957",1933,"0",NA,NA
"20130626","Medworth Acquisition Corp","MWRX","58508R105","1","0","0",".","0","13958",2013,"0",NA,NA
"20130626","Nuveen Flexible Invest Inc Fd","JPW","67075B104","7","0","0",".","0","14001",2013,"0",NA,NA
"20130626","Silvercrest Asset Management","SAMG","828359109","1","0","1","11969000","0","13969",2002,"0",NA,NA
"20130626","Tremor Video Inc","TRMR","89484Q100","1","1","0",".","1","14006",2005,"0",NA,NA
"20130627","Prosensa Holding BV","RNA","N71546100","1","0","0",".","0","13968",1997,"0",NA,NA
"20130628","Noodles & Co","NDLS","655408105","1","0","1","29400000","0","13959",1995,"0",NA,NA
"20130711","Fifth Street Senior Floating","FSFR","31679F101","6","0","0",".","0","14050",2013,"0",NA,NA
"20130716","NRG Yield Inc","NYLD","62942X108","1","0","1","68186250","0","14030",1982,"0",NA,NA
"20130717","OncoMed Pharmaceuticals Inc","OMED","68234X102","1","1","0",".","0","14055",2004,"0",NA,NA
"20130717","UCP Inc","UCP","90265Y106","1","0","1","18343100","0","14042",2004,"0",NA,NA
"20130718","Diamond Resorts International","DRII","25272T104","1","0","0",".","0","14017",1996,"0",NA,NA
"20130718","Physicians Realty Trust","DOC","71943U104","1","0","0",".","0","14036",2013,"0",NA,NA
"20130718","RetailMeNot Inc","SALE","76132B101","1","1","0",".","1","14057",2007,"0",NA,NA
"20130718","Rexford Industrial Realty Inc","REXR","76169C100","1","0","0",".","0","14037",-99,"0",NA,NA
"20130722","Phillips 66 Partners LP","PSXP","718549207","1","0","1","35217000","0","14035",2013,"0",NA,NA
"20130723","Agios Pharmaceuticals Inc","AGIO","00847X104","1","1","0",".","0","14044",2007,"0",NA,NA
"20130723","Heat Biologics Inc","HTBX","42237K102","1","1","0",".","0","14051",2008,"0",NA,NA
"20130723","Jones Energy Inc","JONE","48019R108","1","0","1","50836333","0","14026",1988,"0",NA,NA
"20130724","Cellular Dynamics Intl Inc","ICEL","15117V109","1","1","0",".","0","14052",2004,"0",NA,NA
"20130724","Conatus Pharmaceuticals Inc","CNAT","20600T108","1","1","0",".","0","14046",2005,"0",NA,NA
"20130724","Onconova Therapeutics Inc","ONTX","68232V108","1","0","0",".","0","14056",1998,"0",NA,NA
"20130724","WCI Communities Inc","WCIC","92923C807","1","0","0",".","0","14043",1946,"0",NA,NA
"20130725","KKR Income Opportunities Fund","KIO","48249T106","6","0","0",".","0","14027",-99,"0",NA,NA
"20130725","Liquid Holdings Group Inc","LIQD","53633A101","1","0","0",".","0","14053",2008,"0",NA,NA
"20130725","Marlin Midstream Partners LP","FISH","57118V100","1","0","1","8725000","0","14049",-99,"0",NA,NA
"20130725","Silver Eagle Acquisition Corp","EAGLU","827694209","1","0","1","70000000","0","14153",2013,"0",NA,NA
"20130731","American Homes 4 Rent","AMH","02665T306","1","0","1","185491294","0","14061",-99,"0",NA,NA
"20130731","Ardmore Shipping Corp","ASC","Y0207T100","1","0","0",".","0","14092",2010,"0",NA,NA
"20130731","Sprouts Farmers Market LLC","SFM","85208M102","1","0","0",".","0","14102",2002,"0",NA,NA
"20130801","Athlon Energy Inc","ATHL","047477104","1","0","0",".","0","14062",2010,"0",NA,NA
"20130801","Control4 Corp","CTRL","21240D107","1","1","0",".","0","14095",2003,"0",NA,NA
"20130801","Marrone Bio Innovations Inc","MBII","57165B106","1","1","0",".","0","14099",2006,"0",NA,NA
"20130806","YuMe Inc","YUME","98872B104","1","1","0",".","0","14087",2004,"0",NA,NA
"20130807","Fox Factory Holding Corp","FOXF","35138V102","1","0","0",".","0","14097",1978,"0",NA,NA
"20130807","Intrexon Corp","XON","46122T102","1","0","0",".","0","14072",1998,"0",NA,NA
"20130808","Cvent Inc","CVT","23247G109","1","1","0",".","0","14063",1999,"0",NA,NA
"20130808","Frank's International NV","FI","N33462107","1","0","0",".","0","14089",1938,"0",NA,NA
"20130808","QEP Midstream Partners LP","QEPM","74735R115","1","0","1","56410000","0","14077",-99,"0",NA,NA
"20130808","Quinpario Acquisition Corp","QPAC.","74874R207","1","0","1","24608000","0","14173",2013,"0",NA,NA
"20130808","Stock Building Supply Holdings","STCK","86101X104","1","0","0",".","0","14106",1922,"0",NA,NA
"20130808","World Point Terminals LP","WPT","98159G107","1","0","1","16486000","0","14086",-99,"0",NA,NA
"20130813","China Coml Credit Inc","CCCR","16891K103","1","0","0",".","0","14093",2011,"0",NA,NA
"20130813","Independence Realty Trust","IRT",NA,"1","0","0",".","0","14071",2012,"0",NA,NA
"20130814","Envision Healthcare Holdings","EVHC","29413U103","1","0","0",".","0","14065",1972,"0",NA,NA
"20130814","Third Point Reinsurance Ltd","TPRE","G8827U100","1","0","0",".","0","14088",2011,"0",NA,NA
"20130822","Regado Biosciences Inc","RGDO","75874Q107","1","1","0",".","0","14101",2001,"0",NA,NA
"20130913","OCI Resources LP","OCIR","67081B106","1","0","1","19949000","0","14134",1963,"0",NA,NA
"20130916","ROI Acquisition Corp II","ROIQU","74966G200","1","0","1","15625000","0","14324",-99,"0",NA,NA
"20130917","Benefitfocus Inc","BNFT","08180D106","1","1","0",".","0","14149",2000,"0",NA,NA
"20130917","Volaris Aviation Holding","VLRS","21240E105","2","0","1","1011877000","0","14132",2005,"0",NA,NA
"20130918","Acceleron Pharma Inc","XLRN","00434H108","1","1","0",".","0","14176",2003,"0",NA,NA
"20130918","Five Prime Therapeutics Inc","FPRX","33830X104","1","1","0",".","0","14161",2001,"0",NA,NA
